_CATEGORY_;_NAME_;_DESCRIPTION_;_IMAGE_;_IMAGES_;_ATTRIBUTES_;_DOWNLOADS_;_SKU_;_URL_
Verderair | Verderair VA;VA80 (HE) metallic;The Verderair VA80 (HE) metallic pump is a compact, high efficient air operated double diaphragm (AODD) pump suitable for larger transfer/container emptying or as a basic dosing pump.;https://www.verderliquids.com/fileadmin/_processed_/1/c/csm_VA_80__HE__MET_fa5b94666c.png;https://www.verderliquids.com/fileadmin/_processed_/1/c/csm_VA_80__HE__MET_fa5b94666c.png;"Properties | Max. flow | 1200 l/min
Properties | Max. discharge pressure | 8.6 bar
Properties | Air conn. | 3/4"" BSP/NPT
Properties | Liquid conn. | 3"" BSP/NPT
Properties | Maximum suction lift (dry) | 4.9 m wc
Properties | Certificates | ATEX
Properties | Maximum suction lift (wet) | 8.5 m wc
Properties | Max. particle size | 13 mm
Properties | Viscosity | 25000 mPa.s
Properties | Max. temperature | 135 °C
Properties | Materials liquids parts | Aluminium, Stainless Steel
Properties | Materials valves seats | Acetal, Aluminium, Buna N, Geolast, Polypropylene, Kynar(PVDF), Hytrel, Santoprene, Stainless Steel, Viton
Properties | Materials valve balls | Acetal,Buna N, Geolast, Hytrel, Santoprene, Viton, PTFE, Neoprene, Weighted Neoprene
Properties | Materials diaphragms | PTFE (2 piece), Hytrel, Buna-N, Santoprene, Viton, Geolast, Neoprene (overmolded)
Properties | Material center section | Polypropylene, Aluminum";Technosheet VA80 (HE) Metallic | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderair/Documents/Documents_EN/Verderair_VA80_HE_Met_INT_EN_Datasheet.pdf, Verderair Brochure | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderair_brochure/Verderair_INT_EN_Brochure.pdf, Verderair_VA_va80(he)_INT_English_Operations.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderair_Operations/Verderair_VA_va80%28he%29_INT_English_Operations.pdf, Verderair_VA_va80(he)_INT_English_Repair.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderair_Repair/Verderair_VA_va80%28he%29_INT_English_Repair.pdf;va80-he-metallic;https://www.verderliquids.com/int/en/verderair/verderair-va-diaphragm-pumps/va80-he-metallic
Verderflex | Verderflex Ds4F;Ds4F;The Ds4F is a next-generation pump, expanding the Verderflex cased drive range with advanced features and IoT functionality for precise dosing and transfer. It handles up to 4 bar (60 psi) and 240 l/hr (63 gph), with versatile tube options like Verderprene and Verderchem. Safety is ensured with a leak sensor, password protection, and data logging. UL and EU certified, the Ds4F excels in environmental waste management and lithium-ion battery recycling, proving its reliability and versatility. Customer feedback highlights its success in municipal, waste, and industrial water facilities. Verderflex innovation drives industry-leading versatility, supporting customer progress.;https://www.verderliquids.com/fileadmin/_processed_/6/0/csm_VF-Ds4F_74b61cf9ca.png;https://www.verderliquids.com/fileadmin/_processed_/6/0/csm_VF-Ds4F_74b61cf9ca.png;"Properties | Max. flow | 4000 ml/min
Properties | Max. discharge pressure | 4 bar
Properties | Accuracy | up to +/- 1%
Properties | Speed | 1-220 rpm
Properties | Max. temperature | 85 °C
Properties | Weight | 8.6 Kg
Properties | IP rating | IP66 NEMA Type 4X
Properties | Power consumption (W) | 252
Properties | Noise level | <70db(A) @ 1m";Verderflex_Ds4F_INT_EN_Datasheet.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/Ds4F/Verderflex_Ds4F_INT_EN_Datasheet.pdf, Verderflex_Ds4F_INT_EN_6-pager.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/2_Pagers/Verderflex_Ds4F_INT_EN_6-pager.pdf;ds4f;https://www.verderliquids.com/int/en/verderflex/verderflex-ds4f/ds4f
Verderflex | Verderflex Ds500;Ds-500;The Verderflex Ds500 tube pump uses peristaltic technology to make a difference and look at whole life costs of the application. It does so, without the need for additional valves or complicated pipework required by other systems. With the nature of peristaltic it performs on abrasives, slurries, or mediums with viscosity which may affect other technologies. A greater accuracy and less chemical usage saves money. There is also the advantage of minimal maintenance ‘click and go’ for the servicing approach with the cartridge change – the main wearing component. And when coupled with RA (Remote Assistant), monitoring for IoT can provide performance feedback to ensure downtime is managed and minimised.;https://www.verderliquids.com/fileadmin/_processed_/d/f/csm_leaderboard-brand-VF_Peristaltic_Ds500_356acda990.png;https://www.verderliquids.com/fileadmin/_processed_/d/f/csm_leaderboard-brand-VF_Peristaltic_Ds500_356acda990.png;"Properties | Max. flow | 500 ml/min
Properties | Max. discharge pressure | 7 bar
Properties | Accuracy | up to +/- 1%
Properties | Speed | 0.01 - 65 rpm
Properties | Max. temperature | 70 °C
Properties | Weight | 7.5 Kg
Properties | Turn Down Ratio | 5000:1
Properties | Control Options | 4-20 mA
Properties | Protection Class | IP66, NEMA Type 4X";Ds500_datasheet_EU__v02_.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_Datasheet/Ds500_datasheet_EU__v02_.pdf, Verderflex_Ds500_Brochure_EN.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Ds500_Brochure_EN.pdf, Verderflex_Ds500_Operating_Manual_EN_Rev01.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Verderflex_Ds500_Operating_Manual_EN_Rev01.pdf;default-c833f69a6c;https://www.verderliquids.com/int/en/verderflex/verderflex-ds500/default-c833f69a6c
Verderflex | Verderflex Dura;Dura 5;Dura 5 peristaltic pump for high pressure low volume.;https://www.verderliquids.com/fileadmin/_processed_/2/d/csm_VF-DURA-5_af333a882b.png;https://www.verderliquids.com/fileadmin/_processed_/2/d/csm_VF-DURA-5_af333a882b.png, https://www.verderliquids.com/fileadmin/_processed_/0/0/csm_VF_DURA_GROUP_49269964b8.png;"Properties | Max. flow | 23 l/h
Properties | Max. discharge pressure | 8 bar
Properties | Max. temperature | 50 °C
Properties | Max. particle size | 1.25 mm
Properties | Certificates | Atex. FDA. EC/1935
Properties | Max suction lift | 9.5 m wc
Properties | Hose material | NR. NBR. CSM or Verderprene
Properties | Speed | 70 rpm
Properties | Max particle size compressible | 1.25 mm
Properties | Max. particle size smooth incompressible | 0.55 mm";Verderflex_Dura5_INT_EN_Datasheet_Metric.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/VF_Dura/Verderflex_Dura5_INT_EN_Datasheet_Metric.pdf, Verderflex_Dura5-35_INT_EN_OperatingManual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura5-35_INT_EN_OperatingManual.pdf, Verderflex_Dura5-80ATEX_INT_EN_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura5-80ATEX_INT_EN_Manual.pdf, Verderflex_INT_EN_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_INT_EN_Brochure.pdf, Verderflex_Dura_Brochure_INT_English.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Dura_Brochure_INT_English.pdf, Verderflex_Dura5-35_INT_EN_SpareParts.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura5-35_INT_EN_SpareParts.pdf;dura-5;https://www.verderliquids.com/int/en/verderflex/verderflex-dura-peristaltic-pumps/dura-5
Verderflex | Verderflex Dura;Dura 7;Dura 7 peristaltic pump for dosing and low flow applications.;https://www.verderliquids.com/fileadmin/_processed_/0/3/csm_VF-DURA-7_4312483d98.png;https://www.verderliquids.com/fileadmin/_processed_/0/3/csm_VF-DURA-7_4312483d98.png, https://www.verderliquids.com/fileadmin/_processed_/0/0/csm_VF_DURA_GROUP_49269964b8.png;"Properties | Max. flow | 39 l/h
Properties | Max. discharge pressure | 8 bar
Properties | Max. temperature | 50 °C
Properties | Max. particle size | 1.75 mm
Properties | Certificates | Atex. FDA. EC/1935
Properties | Max suction lift | 9.5 m wc
Properties | Hose material | NR. NBR. CSM or Verderprene
Properties | Speed | 100 rpm
Properties | Max particle size compressible | 1.75 mm
Properties | Max. particle size smooth incompressible | 0.7 mm";Verderflex_Dura7_INT_EN_Datasheet_Imperial.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/VF_Dura/Verderflex_Dura7_INT_EN_Datasheet_Imperial.pdf, Verderflex_Dura5-35_INT_EN_OperatingManual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura5-35_INT_EN_OperatingManual.pdf, Verderflex_Dura5-80ATEX_INT_EN_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura5-80ATEX_INT_EN_Manual.pdf, Verderflex_INT_EN_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_INT_EN_Brochure.pdf, Verderflex_Dura_Brochure_INT_English.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Dura_Brochure_INT_English.pdf, Verderflex_Dura5-35_INT_EN_SpareParts.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura5-35_INT_EN_SpareParts.pdf;dura-7;https://www.verderliquids.com/int/en/verderflex/verderflex-dura-peristaltic-pumps/dura-7
Verderflex | Verderflex Dura;Dura 10;Dura 10 peristaltic pump for dosing and low flow applications.;https://www.verderliquids.com/fileadmin/_processed_/7/c/csm_VF-DURA-10_dbd644a8a4.png;https://www.verderliquids.com/fileadmin/_processed_/7/c/csm_VF-DURA-10_dbd644a8a4.png, https://www.verderliquids.com/fileadmin/_processed_/0/0/csm_VF_DURA_GROUP_49269964b8.png;"Properties | Max. flow | 222 l/h
Properties | Max. discharge pressure | 12 bar
Properties | Max. temperature | 65 °C
Properties | Max. particle size | 2.5 mm
Properties | Certificates | Atex. FDA. EC/1935
Properties | Max suction lift | 9.5 m wc
Properties | Hose material | NR. NBR. NBRF. EPDM. CSM. VP
Properties | Speed | 160 rpm
Properties | Max particle size compressible | 2.5 mm
Properties | Max. particle size smooth incompressible | 1.0 mm";Verderflex_Dura10_INT_EN_Datasheet_Metric.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/VF_Dura/Verderflex_Dura10_INT_EN_Datasheet_Metric.pdf, Verderflex_Dura5-35_INT_EN_OperatingManual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura5-35_INT_EN_OperatingManual.pdf, Verderflex_Dura5-80ATEX_INT_EN_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura5-80ATEX_INT_EN_Manual.pdf, Verderflex_INT_EN_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_INT_EN_Brochure.pdf, Verderflex_Dura_Brochure_INT_English.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Dura_Brochure_INT_English.pdf, Verderflex_Dura5-35_INT_EN_SpareParts.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura5-35_INT_EN_SpareParts.pdf;dura-10;https://www.verderliquids.com/int/en/verderflex/verderflex-dura-peristaltic-pumps/dura-10
Verderflex | Verderflex Dura;Dura 15;Dura 15 peristaltic pump for dosing and low flow applications.;https://www.verderliquids.com/fileadmin/_processed_/f/e/csm_VF-DURA-15_2dc5953454.png;https://www.verderliquids.com/fileadmin/_processed_/f/e/csm_VF-DURA-15_2dc5953454.png, https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Dura_05-35_Spare_Parts_EN_v2.2_October_2020.pdf;"Properties | Max. flow | 593 l/h
Properties | Max. discharge pressure | 12 bar
Properties | Max. temperature | 65 °C
Properties | Max. particle size | 3.75 mm
Properties | Certificates | Atex. FDA. EC/1935
Properties | Max suction lift | 9.5 m wc
Properties | Hose material | NR. NBR. NBRF. EPDM. CSM. VP
Properties | Speed | 130 rpm
Properties | Max particle size compressible | 3.75 mm
Properties | Max. particle size smooth incompressible | 1.5 mm";Verderflex_Dura15_INT_EN_Datasheet_Metric.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/VF_Dura/Verderflex_Dura15_INT_EN_Datasheet_Metric.pdf, Verderflex_Dura5-35_INT_EN_OperatingManual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura5-35_INT_EN_OperatingManual.pdf, Verderflex_Dura5-80ATEX_INT_EN_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura5-80ATEX_INT_EN_Manual.pdf, Verderflex_INT_EN_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_INT_EN_Brochure.pdf, Verderflex_Dura_Brochure_INT_English.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Dura_Brochure_INT_English.pdf, Verderflex_Dura5-35_INT_EN_SpareParts.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura5-35_INT_EN_SpareParts.pdf;dura-15;https://www.verderliquids.com/int/en/verderflex/verderflex-dura-peristaltic-pumps/dura-15
Verderflex | Verderflex Dura;Dura 25;Dura 25 peristaltic pump for dosing and low flow applications.;https://www.verderliquids.com/fileadmin/_processed_/9/4/csm_VF-DURA-25_30282c1a1b.png;https://www.verderliquids.com/fileadmin/_processed_/9/4/csm_VF-DURA-25_30282c1a1b.png, https://www.verderliquids.com/fileadmin/_processed_/0/0/csm_VF_DURA_GROUP_49269964b8.png;"Properties | Max. flow | 2387 l/h
Properties | Max. discharge pressure | 12 bar
Properties | Max. temperature | 65 °C
Properties | Max. particle size | 6.25 mm
Properties | Certificates | Atex. FDA. EC/1935
Properties | Max suction lift | 9.5 m wc
Properties | Hose material | NR. NBR. NBRF. EPDM. CSM. VP
Properties | Speed | 140 rpm
Properties | Max particle size compressible | 6.25 mm
Properties | Max. particle size smooth incompressible | 2.5 mm";Verderflex_Dura25_INT_EN_Datasheet_Metric.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/VF_Dura/Verderflex_Dura25_INT_EN_Datasheet_Metric.pdf, Verderflex_Dura5-35_INT_EN_OperatingManual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura5-35_INT_EN_OperatingManual.pdf, Verderflex_Dura5-80ATEX_INT_EN_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura5-80ATEX_INT_EN_Manual.pdf, Verderflex_INT_EN_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_INT_EN_Brochure.pdf, Verderflex_Dura_Brochure_INT_English.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Dura_Brochure_INT_English.pdf, Verderflex_Dura5-35_INT_EN_SpareParts.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura5-35_INT_EN_SpareParts.pdf;dura-25;https://www.verderliquids.com/int/en/verderflex/verderflex-dura-peristaltic-pumps/dura-25
Verderflex | Verderflex Dura;Dura 35;Dura 35 peristaltic pump for dosing and low flow applications.;https://www.verderliquids.com/fileadmin/_processed_/7/4/csm_VF-DURA-35_04a52913bb.png;https://www.verderliquids.com/fileadmin/_processed_/7/4/csm_VF-DURA-35_04a52913bb.png, https://www.verderliquids.com/fileadmin/_processed_/0/0/csm_VF_DURA_GROUP_49269964b8.png;"Properties | Max. flow | 5292 l/h
Properties | Max. discharge pressure | 16 bar
Properties | Max. temperature | 65 °C
Properties | Max. particle size | 8.75 mm
Properties | Certificates | Atex. FDA. EC/1935
Properties | Max suction lift | 9.5 m wc
Properties | Hose material | NR. NBR. NBRF. EPDM. CSM. VP
Properties | Speed | 140 rpm
Properties | Max particle size compressible | 8.75 mm
Properties | Max. particle size smooth incompressible | 3.5 mm";Verderflex_Dura35_INT_EN_Datasheet_Metric.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/VF_Dura/Verderflex_Dura35_INT_EN_Datasheet_Metric.pdf, Verderflex_Dura5-35_INT_EN_OperatingManual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura5-35_INT_EN_OperatingManual.pdf, Verderflex_Dura5-80ATEX_INT_EN_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura5-80ATEX_INT_EN_Manual.pdf, Verderflex_INT_EN_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_INT_EN_Brochure.pdf, Verderflex_Dura_Brochure_INT_English.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Dura_Brochure_INT_English.pdf, Verderflex_Dura5-35_INT_ES_OperatingManual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura5-35_INT_ES_OperatingManual.pdf;dura-35;https://www.verderliquids.com/int/en/verderflex/verderflex-dura-peristaltic-pumps/dura-35
Verderflex | Verderflex Dura;Dura 45;Dura 45 peristaltic pump for dosing and low flow applications.;https://www.verderliquids.com/fileadmin/_processed_/7/5/csm_VF-DURA-45_2a531a5e56.png;https://www.verderliquids.com/fileadmin/_processed_/7/5/csm_VF-DURA-45_2a531a5e56.png, https://www.verderliquids.com/fileadmin/_processed_/0/0/csm_VF_DURA_GROUP_49269964b8.png;"Properties | Max. flow | 12240 l/h
Properties | Max. discharge pressure | 16 bar
Properties | Max. temperature | 90 °C
Properties | Max. particle size | 11.25 mm
Properties | Certificates | Atex. FDA. EC/1935
Properties | Max suction lift | 9.5 m wc
Properties | Hose material | NR. NBR. NBRF. EPDM. CSM. VP
Properties | Speed | 120 rpm
Properties | Max particle size compressible | 11.25 mm
Properties | Max. particle size smooth incompressible | 4.5 mm";Verderflex_Dura45_INT_EN_Datasheet_Metric.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/VF_Dura/Verderflex_Dura45_INT_EN_Datasheet_Metric.pdf, Verderflex_Dura45_INT_EN_OperatingManual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura45_INT_EN_OperatingManual.pdf, Verderflex_Dura5-80ATEX_INT_EN_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura5-80ATEX_INT_EN_Manual.pdf, Verderflex_INT_EN_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_INT_EN_Brochure.pdf, Verderflex_Dura_Brochure_INT_English.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Dura_Brochure_INT_English.pdf, Verderflex_Dura45-60_INT_EN_SpareParts.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura45-60_INT_EN_SpareParts.pdf;dura-45;https://www.verderliquids.com/int/en/verderflex/verderflex-dura-peristaltic-pumps/dura-45
Verderflex | Verderflex Dura;Dura 55;Dura 55 peristaltic pump for dosing and low flow applications.;https://www.verderliquids.com/fileadmin/_processed_/b/e/csm_VF_DURA_55_4914af0ac2.png;https://www.verderliquids.com/fileadmin/_processed_/b/e/csm_VF_DURA_55_4914af0ac2.png, https://www.verderliquids.com/fileadmin/_processed_/0/0/csm_VF_DURA_GROUP_49269964b8.png;"Properties | Max. flow | 15300 l/h
Properties | Max. discharge pressure | 16 bar
Properties | Max. temperature | 90 °C
Properties | Max. particle size | 13.75 mm
Properties | Certificates | Atex. FDA. EC/1935
Properties | Max suction lift | 9.5 m wc
Properties | Hose material | NR. NBR. EPDM. CSM. NBRF
Properties | Speed | 80 rpm
Properties | Max particle size compressible | 13.75 mm
Properties | Max. particle size smooth incompressible | 5.5 mm";Verderflex_Dura55_INT_EN_Datasheet_Metric.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/VF_Dura/Verderflex_Dura55_INT_EN_Datasheet_Metric.pdf, Verderflex_Dura55-60_INT_EN_OperatingManual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura55-60_INT_EN_OperatingManual.pdf, Verderflex_Dura5-80ATEX_INT_EN_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura5-80ATEX_INT_EN_Manual.pdf, Verderflex_INT_EN_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_INT_EN_Brochure.pdf, Verderflex_Dura_Brochure_INT_English.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Dura_Brochure_INT_English.pdf, Verderflex_Dura45-60_INT_EN_SpareParts.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura45-60_INT_EN_SpareParts.pdf;dura-55;https://www.verderliquids.com/int/en/verderflex/verderflex-dura-peristaltic-pumps/dura-55
Verderflex | Verderflex Dura;Dura 60;The Dura 60 is suitable for transfer applications for abrasive slurry, and highly viscous liquids, but has increased flow for the frame size of up to 16,5 m3/hr.;https://www.verderliquids.com/fileadmin/_processed_/1/c/csm_VF-Dura-60_bd2c53deed.png;https://www.verderliquids.com/fileadmin/_processed_/1/c/csm_VF-Dura-60_bd2c53deed.png;"Properties | Max. flow | 16500 l/h
Properties | Max. discharge pressure | 16 bar
Properties | Max. temperature | 100 °C
Properties | Max. particle size | 15 mm
Properties | Certificates | ATEX
Properties | Max suction lift | 9.5 m wc
Properties | Hose material | NBR. EPDM
Properties | Speed | 71 rpm
Properties | Max. particle size compressible | 15 mm
Properties | Max. particle size hard/smooth | 6 mm";Verderflex_Dura60_INT_EN_Datasheet_Metric.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/VF_Dura/Verderflex_Dura60_INT_EN_Datasheet_Metric.pdf, Verderflex_Dura55-60_INT_EN_OperatingManual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura55-60_INT_EN_OperatingManual.pdf, Verderflex_Dura5-80ATEX_INT_EN_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura5-80ATEX_INT_EN_Manual.pdf, Verderflex_Dura45-60_INT_EN_SpareParts.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura45-60_INT_EN_SpareParts.pdf;dura-60;https://www.verderliquids.com/int/en/verderflex/verderflex-dura-peristaltic-pumps/dura-60
Verderflex | Verderflex Dura;Dura 65;The Verderflex Dura 65 Hose Pump is designed for applications such as metering, and transfer duties with a focus on sludges, slurries and abrasive.;https://www.verderliquids.com/fileadmin/_processed_/5/5/csm_VF-DURA-65_Right_0b7210ff0f.png;https://www.verderliquids.com/fileadmin/_processed_/5/5/csm_VF-DURA-65_Right_0b7210ff0f.png, https://www.verderliquids.com/fileadmin/_processed_/0/0/csm_VF_DURA_GROUP_49269964b8.png;"Properties | Max. flow | 33000 l/h
Properties | Max. discharge pressure | 16 bar
Properties | Max. temperature | 100 °C
Properties | Max. particle size | 16.25 mm
Properties | Certificates | FDA. EC/1935
Properties | Max suction lift | 9.5 m wc
Properties | Hose material | NR. NBR. EPDM. CSM. NBRF
Properties | Speed | 80 rpm
Properties | Max particle size compressible | 16.25 mm
Properties | Max. particle size smooth incompressible | 6.5 mm";Verderflex_Dura65_INT_EN_Datasheet_Metric.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/VF_Dura/Verderflex_Dura65_INT_EN_Datasheet_Metric.pdf, Verderflex_Dura65_INT_EN_OperatingManual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura65_INT_EN_OperatingManual.pdf, Verderflex_Dura5-80ATEX_INT_EN_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura5-80ATEX_INT_EN_Manual.pdf, Verderflex_INT_EN_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_INT_EN_Brochure.pdf, Verderflex_Dura_Brochure_INT_English.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Dura_Brochure_INT_English.pdf, Verderflex_Dura65_INT_EN_SpareParts.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura65_INT_EN_SpareParts.pdf;dura-65;https://www.verderliquids.com/int/en/verderflex/verderflex-dura-peristaltic-pumps/dura-65
